customer_id,category,quantity
10514,Beauty,3
10514,Books,1
10514,Electronics,1
10514,Fashion,1
10514,Home & Kitchen,2
10515,Books,3
10515,Fashion,1
10517,Beauty,1
10517,Books,2
10517,Toys,1
10518,Fashion,2
10519,Beauty,1
10519,Fashion,1
10519,Sports,1
10521,Sports,1
10521,Toys,1
10522,Books,2
10522,Home & Kitchen,1
10522,Toys,1
10523,Beauty,1
10523,Sports,3
10523,Toys,1
10524,Beauty,1
10524,Books,6
10525,Books,1
10525,Toys,5
10526,Books,2
10526,Electronics,1
10526,Sports,2
10527,Beauty,1
10527,Books,1
10528,Books,5
10529,Sports,1
10529,Toys,2
10530,Beauty,1
10530,Toys,1
10531,Home & Kitchen,1
10532,Beauty,1
10532,Electronics,1
10532,Home & Kitchen,3
10532,Sports,1
10534,Beauty,2
10534,Sports,1
10535,Electronics,1
10536,Sports,4
10537,Beauty,1
10537,Sports,3
10539,Books,3
10539,Electronics,1
10540,Fashion,1
10542,Books,1
10542,Fashion,1
10542,Sports,1
10544,Toys,9
10545,Books,4
10545,Fashion,1
10545,Sports,1
10547,Books,6
10547,Electronics,4
10547,Fashion,5
10547,Sports,1
10549,Books,11
10549,Fashion,3
10549,Home & Kitchen,2
10549,Toys,1
10551,Electronics,1
10552,Fashion,3
10552,Sports,1
10553,Beauty,1
10553,Books,1
10553,Fashion,3
10554,Electronics,1
10555,Sports,6
10556,Toys,3
10557,Fashion,1
10557,Sports,2
10557,Toys,1
10558,Beauty,1
10559,Fashion,4
10561,Beauty,1
10561,Books,1
10561,Fashion,1
10561,Home & Kitchen,1
10561,Toys,1
10562,Beauty,1
10562,Sports,1
10562,Toys,2
10563,Fashion,1
10563,Home & Kitchen,1
10564,Beauty,1
10564,Fashion,2
10565,Books,1
10565,Electronics,3
10566,Sports,1
10567,Electronics,1
10567,Fashion,1
10567,Toys,1
10568,Beauty,3
10568,Books,3
10568,Sports,1
10568,Toys,1
10569,Toys,4
10570,Books,1
10570,Home & Kitchen,1
10570,Toys,1
10571,Beauty,3
10572,Fashion,4
10572,Home & Kitchen,2
10573,Beauty,2
10574,Books,3
10574,Fashion,1
10574,Home & Kitchen,1
10574,Toys,2
10575,Beauty,2
10575,Books,1
10575,Fashion,2
10575,Home & Kitchen,5
10575,Toys,2
10576,Books,3
10577,Fashion,1
10577,Home & Kitchen,1
10579,Books,2
10579,Home & Kitchen,1
10580,Home & Kitchen,1
10580,Toys,1
10581,Beauty,2
10581,Fashion,2
10581,Sports,4
10582,Books,1
10582,Fashion,2
10582,Home & Kitchen,1
10583,Electronics,1
10583,Home & Kitchen,2
10583,Toys,3
10584,Beauty,1
10584,Books,2
10584,Electronics,1
10584,Fashion,1
10584,Toys,2
10586,Electronics,1
10586,Toys,1
10588,Fashion,2
10590,Beauty,1
10590,Books,2
10590,Fashion,2
10590,Sports,1
10590,Toys,1
10592,Electronics,3
10592,Sports,1
10593,Beauty,7
10593,Books,1
10593,Electronics,4
10593,Fashion,1
10595,Books,1
10595,Fashion,3
10595,Home & Kitchen,1
10595,Sports,1
10598,Sports,1
10599,Books,1
10599,Fashion,2
10599,Home & Kitchen,1
10599,Sports,1
10599,Toys,1
10600,Fashion,5
10600,Toys,2
10601,Books,4
10601,Sports,1
10602,Books,4
10602,Sports,1
10603,Beauty,5
10603,Books,2
10603,Home & Kitchen,1
10603,Toys,7
10604,Beauty,4
10604,Toys,1
10605,Beauty,1
10605,Books,1
10605,Fashion,2
10606,Fashion,4
10606,Home & Kitchen,9
10606,Toys,2
10608,Beauty,1
10608,Electronics,1
10608,Toys,2
10611,Books,2
10611,Toys,4
10612,Toys,1
10613,Toys,1
10614,Books,1
10615,Beauty,3
10615,Electronics,1
10615,Home & Kitchen,1
10617,Electronics,3
10617,Fashion,1
10617,Home & Kitchen,2
10619,Beauty,4
10619,Toys,1
10620,Beauty,1
10620,Books,1
10620,Fashion,1
10620,Sports,1
10621,Fashion,1
10621,Home & Kitchen,1
10622,Beauty,1
10622,Books,2
10622,Home & Kitchen,1
10623,Beauty,1
10623,Books,2
10624,Sports,2
10624,Toys,1
10626,Books,1
10626,Fashion,4
10627,Books,1
10628,Beauty,1
10628,Electronics,1
10629,Sports,2
10630,Beauty,3
10630,Books,2
10631,Books,1
10631,Home & Kitchen,5
10632,Home & Kitchen,1
10633,Sports,1
10634,Books,1
10634,Fashion,4
10634,Home & Kitchen,1
10635,Fashion,2
10635,Toys,4
10636,Books,4
10636,Fashion,5
10636,Home & Kitchen,1
10637,Books,1
10637,Home & Kitchen,2
10637,Toys,1
10638,Books,1
10638,Fashion,1
10638,Home & Kitchen,1
10641,Books,9
10641,Home & Kitchen,2
10642,Books,1
10643,Sports,3
10644,Books,2
10644,Sports,4
10645,Toys,1
10646,Toys,3
10647,Sports,2
10647,Toys,1
10648,Beauty,2
10648,Fashion,1
10650,Sports,1
10651,Beauty,1
10651,Books,1
10651,Fashion,1
10651,Home & Kitchen,1
10652,Sports,1
10653,Books,2
10655,Electronics,1
10656,Beauty,2
10656,Books,1
10656,Fashion,1
10656,Sports,1
10656,Toys,1
10657,Books,1
10657,Fashion,1
10658,Beauty,1
10658,Books,2
10658,Home & Kitchen,5
10661,Electronics,1
10661,Home & Kitchen,1
10662,Books,3
10662,Fashion,1
10662,Home & Kitchen,2
10662,Sports,1
10663,Beauty,1
10663,Books,5
10663,Fashion,1
10663,Sports,2
10663,Toys,2
10664,Books,1
10665,Beauty,2
10665,Sports,4
10665,Toys,4
10666,Beauty,1
10666,Fashion,4
10666,Sports,1
10667,Beauty,1
10667,Toys,1
10668,Books,1
10668,Home & Kitchen,1
10669,Beauty,1
10669,Sports,1
10669,Toys,1
10670,Fashion,2
10671,Beauty,1
10671,Books,3
10671,Fashion,3
10671,Home & Kitchen,3
10671,Toys,2
10672,Beauty,1
10672,Fashion,1
10672,Sports,1
10673,Beauty,1
10673,Fashion,4
10673,Sports,1
10674,Beauty,1
10674,Books,1
10674,Home & Kitchen,2
10675,Beauty,4
10675,Books,1
10675,Sports,1
10676,Books,1
10676,Sports,6
10677,Beauty,1
10677,Books,1
10677,Toys,1
10678,Beauty,1
10678,Books,1
10678,Toys,1
10679,Books,5
10679,Fashion,1
10680,Beauty,1
10680,Sports,3
10680,Toys,2
10681,Beauty,1
10681,Books,5
10681,Fashion,1
10681,Home & Kitchen,1
10681,Toys,6
10682,Beauty,1
10682,Toys,2
10683,Books,3
10683,Fashion,1
10683,Toys,1
10684,Toys,6
10685,Books,6
10685,Home & Kitchen,1
10685,Toys,1
10686,Books,2
10686,Sports,1
10687,Books,1
10688,Beauty,1
10688,Toys,4
10689,Beauty,1
10689,Fashion,3
10689,Home & Kitchen,2
10689,Sports,1
10689,Toys,4
10691,Books,1
10691,Fashion,5
10691,Toys,3
10692,Beauty,2
10692,Books,2
10692,Toys,1
10693,Beauty,1
10693,Books,2
10693,Home & Kitchen,1
10694,Fashion,3
10694,Sports,1
10696,Fashion,1
10696,Home & Kitchen,1
10696,Sports,1
10697,Books,1
10697,Home & Kitchen,1
10697,Toys,4
10698,Books,1
10698,Fashion,2
10698,Toys,3
10699,Beauty,5
10699,Books,1
10699,Electronics,1
10699,Toys,1
10700,Books,2
10700,Fashion,4
10703,Beauty,1
10703,Toys,4
10704,Books,1
10704,Fashion,2
10710,Beauty,1
10710,Home & Kitchen,2
10711,Beauty,2
10711,Books,1
10711,Fashion,3
10712,Beauty,1
10712,Books,1
10712,Home & Kitchen,1
10714,Beauty,1
10714,Books,1
10715,Electronics,1
10716,Home & Kitchen,1
10717,Home & Kitchen,1
10717,Toys,6
10718,Books,1
10718,Fashion,1
10720,Beauty,1
10720,Books,1
10720,Home & Kitchen,2
10721,Beauty,1
10721,Books,2
10721,Home & Kitchen,3
10721,Toys,1
10722,Fashion,6
10723,Toys,1
10724,Home & Kitchen,1
10725,Books,1
10725,Electronics,3
10725,Sports,4
10726,Books,1
10726,Toys,1
10727,Beauty,1
10727,Books,2
10727,Sports,3
10727,Toys,2
10728,Books,1
10728,Home & Kitchen,2
10728,Sports,3
10728,Toys,3
10730,Fashion,1
10730,Toys,1
10731,Fashion,1
10731,Home & Kitchen,1
10731,Toys,2
10732,Beauty,1
10732,Books,3
10733,Beauty,1
10734,Beauty,2
10734,Fashion,3
10734,Home & Kitchen,4
10734,Toys,1
10737,Books,2
10737,Home & Kitchen,1
10738,Home & Kitchen,1
10739,Beauty,1
10739,Books,1
10739,Electronics,1
10739,Sports,1
10739,Toys,1
10740,Beauty,1
10740,Books,1
10740,Home & Kitchen,2
10741,Beauty,1
10742,Fashion,1
10743,Electronics,3
10744,Books,4
10744,Fashion,1
10745,Books,2
10748,Beauty,2
10748,Books,5
10748,Electronics,1
10748,Toys,1
10749,Fashion,2
10749,Sports,1
10750,Books,1
10750,Home & Kitchen,1
10750,Sports,2
10751,Beauty,6
10751,Electronics,1
10751,Sports,1
10751,Toys,3
10752,Toys,1
10753,Books,1
10753,Sports,2
10753,Toys,2
10754,Fashion,4
10754,Toys,1
10755,Sports,1
10756,Books,1
10756,Fashion,4
10756,Toys,1
10757,Books,5
10757,Electronics,1
10758,Books,1
10758,Electronics,1
10758,Sports,1
10759,Sports,1
10760,Beauty,1
10761,Books,1
10761,Fashion,1
10762,Beauty,4
10762,Books,1
10762,Home & Kitchen,1
10763,Electronics,1
10764,Books,2
10764,Home & Kitchen,1
10765,Fashion,1
10765,Home & Kitchen,1
10765,Sports,1
10766,Sports,1
10766,Toys,2
10767,Beauty,5
10767,Fashion,4
10767,Toys,1
10768,Beauty,1
10768,Toys,1
10769,Beauty,1
10770,Books,1
10770,Fashion,1
10770,Home & Kitchen,4
10770,Toys,2
10771,Home & Kitchen,3
10773,Beauty,7
10773,Sports,4
10773,Toys,1
10774,Beauty,2
10774,Books,1
10774,Electronics,1
10774,Fashion,2
10774,Home & Kitchen,2
10774,Toys,1
10775,Home & Kitchen,1
10775,Sports,1
10775,Toys,2
10778,Beauty,1
10778,Books,3
10778,Sports,1
10778,Toys,1
10780,Fashion,2
10782,Books,2
10782,Home & Kitchen,3
10782,Toys,2
10783,Electronics,1
10783,Fashion,2
10784,Electronics,2
10784,Home & Kitchen,1
10784,Toys,5
10785,Books,2
10785,Toys,2
10786,Electronics,1
10786,Toys,1
10787,Beauty,4
10788,Beauty,1
10788,Books,1
10788,Electronics,5
10789,Beauty,1
10790,Sports,1
10791,Electronics,1
10791,Fashion,1
10791,Toys,1
10792,Beauty,1
10792,Books,1
10792,Fashion,6
10792,Sports,1
10792,Toys,2
10793,Books,2
10793,Home & Kitchen,1
10794,Sports,3
10794,Toys,1
10796,Fashion,2
10796,Home & Kitchen,1
10796,Toys,2
10797,Sports,2
10799,Books,1
10800,Beauty,1
10800,Electronics,1
10800,Toys,1
10802,Beauty,1
10802,Books,3
10802,Fashion,5
10802,Toys,5
10803,Beauty,5
10803,Electronics,1
10803,Toys,5
10804,Beauty,2
10804,Books,2
10804,Fashion,2
10804,Home & Kitchen,1
10804,Sports,4
10806,Books,3
10806,Fashion,3
10806,Home & Kitchen,1
10806,Sports,1
10807,Beauty,2
10807,Fashion,5
10807,Home & Kitchen,2
10807,Toys,1
10808,Beauty,2
10808,Books,3
10808,Electronics,1
10809,Books,3
10809,Electronics,2
10809,Fashion,1
10810,Beauty,1
10810,Books,4
10810,Sports,1
10812,Beauty,1
10812,Toys,3
10813,Books,1
10813,Electronics,1
10813,Sports,1
10813,Toys,1
10814,Books,1
10814,Toys,1
10815,Fashion,1
10815,Home & Kitchen,1
10815,Sports,1
10816,Beauty,3
10816,Books,1
10816,Toys,3
10817,Fashion,3
10817,Home & Kitchen,1
10818,Beauty,2
10818,Books,1
10818,Sports,4
10818,Toys,1
10819,Beauty,1
10819,Fashion,2
10819,Sports,1
10820,Electronics,1
10820,Toys,2
10821,Fashion,1
10821,Home & Kitchen,1
10822,Beauty,1
10822,Books,1
10822,Home & Kitchen,4
10822,Toys,3
10823,Beauty,4
10823,Home & Kitchen,1
10823,Sports,1
10824,Beauty,1
10825,Beauty,1
10826,Books,1
10827,Beauty,2
10827,Books,2
10827,Electronics,2
10827,Fashion,1
10827,Home & Kitchen,1
10827,Sports,1
10829,Books,5
10829,Fashion,2
10829,Home & Kitchen,1
10829,Sports,5
10829,Toys,3
10830,Beauty,3
10832,Beauty,1
10832,Fashion,1
10832,Toys,2
10833,Fashion,1
10833,Home & Kitchen,2
10834,Home & Kitchen,1
10834,Toys,1
10835,Books,1
10836,Beauty,2
10836,Books,2
10836,Electronics,2
10836,Fashion,1
10836,Sports,1
10836,Toys,2
10840,Books,1
10840,Toys,1
10841,Books,1
10841,Electronics,1
10841,Home & Kitchen,4
10841,Sports,1
10842,Electronics,1
10842,Fashion,2
10842,Sports,1
10843,Beauty,4
10843,Home & Kitchen,1
10843,Sports,8
10843,Toys,2
10844,Beauty,1
10845,Beauty,3
10845,Books,1
10845,Electronics,2
10845,Home & Kitchen,2
10845,Sports,3
10845,Toys,5
10846,Toys,1
10847,Books,4
10847,Electronics,1
10847,Fashion,1
10847,Home & Kitchen,3
10847,Toys,1
10848,Books,6
10848,Fashion,1
10848,Sports,1
10849,Beauty,1
10849,Sports,1
10850,Fashion,2
10851,Fashion,1
10851,Toys,2
10852,Books,5
10852,Fashion,1
10852,Home & Kitchen,1
10852,Toys,2
10853,Beauty,1
10853,Books,4
10853,Fashion,2
10853,Home & Kitchen,2
10853,Toys,4
10854,Books,4
10855,Books,2
10857,Books,1
10857,Home & Kitchen,1
10857,Toys,1
10860,Home & Kitchen,3
10860,Toys,4
10861,Books,1
10861,Fashion,1
10861,Toys,1
10862,Toys,4
10863,Electronics,2
10864,Books,1
10864,Home & Kitchen,1
10864,Toys,1
10867,Books,1
10867,Fashion,2
10867,Toys,1
10868,Beauty,1
10868,Fashion,1
10868,Home & Kitchen,1
10869,Beauty,1
10869,Books,1
10870,Books,2
10870,Electronics,1
10870,Toys,1
10871,Beauty,6
10871,Electronics,1
10871,Home & Kitchen,7
10871,Sports,1
10872,Toys,3
10873,Fashion,1
10874,Beauty,1
10874,Books,3
10874,Electronics,3
10874,Fashion,1
10874,Home & Kitchen,1
10874,Toys,1
10875,Beauty,1
10875,Fashion,1
10876,Beauty,2
10876,Electronics,1
10876,Home & Kitchen,1
10876,Sports,1
10877,Books,5
10878,Books,4
10878,Electronics,1
10878,Home & Kitchen,1
10878,Toys,2
10880,Beauty,2
10880,Books,2
10880,Fashion,2
10880,Sports,2
10881,Books,1
10881,Electronics,1
10881,Fashion,1
10882,Toys,1
10883,Beauty,1
10883,Books,1
10884,Beauty,1
10884,Books,4
10884,Fashion,5
10884,Home & Kitchen,1
10884,Toys,1
10887,Books,1
10887,Sports,1
10889,Books,1
10889,Fashion,1
10889,Home & Kitchen,2
10889,Sports,1
10889,Toys,3
10890,Fashion,1
10890,Toys,3
10892,Fashion,1
10892,Toys,2
10895,Beauty,6
10895,Books,6
10895,Electronics,6
10895,Fashion,1
10895,Toys,3
10897,Beauty,1
10897,Books,1
10898,Beauty,4
10898,Home & Kitchen,3
10898,Sports,1
10899,Books,1
10899,Fashion,1
10899,Sports,1
10899,Toys,1
10900,Books,1
10901,Home & Kitchen,1
10902,Beauty,1
10903,Beauty,2
10903,Books,2
10903,Fashion,1
10903,Home & Kitchen,2
10903,Sports,2
10903,Toys,2
10904,Fashion,1
10904,Home & Kitchen,6
10904,Toys,7
10905,Home & Kitchen,1
10906,Beauty,2
10908,Electronics,4
10909,Beauty,1
10909,Fashion,1
10909,Home & Kitchen,2
10909,Toys,1
10910,Beauty,2
10911,Beauty,1
10911,Books,3
10912,Beauty,1
10912,Sports,1
10912,Toys,1
10914,Fashion,2
10915,Books,2
10915,Toys,1
10916,Books,3
10916,Home & Kitchen,1
10916,Sports,2
10916,Toys,2
10917,Books,1
10917,Fashion,1
10917,Home & Kitchen,1
10917,Sports,4
10917,Toys,4
10919,Beauty,1
10920,Toys,4
10921,Books,1
10922,Books,1
10922,Fashion,2
10922,Sports,1
10926,Beauty,4
10926,Fashion,6
10926,Home & Kitchen,1
10926,Toys,2
10928,Beauty,2
10928,Electronics,1
10928,Fashion,4
10928,Home & Kitchen,4
10928,Sports,2
10928,Toys,1
10929,Toys,1
10930,Beauty,1
10930,Toys,5
10931,Beauty,1
10931,Books,1
10933,Books,1
10934,Beauty,1
10937,Home & Kitchen,1
10937,Sports,1
10938,Toys,1
10939,Books,2
10939,Fashion,1
10939,Home & Kitchen,1
10939,Sports,1
10940,Books,2
10940,Electronics,1
10941,Books,2
10941,Fashion,4
10941,Toys,2
10942,Beauty,2
10942,Books,1
10942,Electronics,1
10942,Fashion,1
10942,Sports,1
10943,Home & Kitchen,2
10945,Fashion,1
10945,Toys,1
10946,Toys,6
10947,Beauty,2
10947,Books,5
10947,Fashion,1
10947,Home & Kitchen,1
10947,Toys,4
10948,Toys,1
10949,Beauty,2
10950,Fashion,1
10950,Home & Kitchen,4
10951,Books,1
10951,Electronics,1
10953,Books,1
10953,Electronics,1
10953,Fashion,4
10953,Sports,1
10955,Books,5
10955,Fashion,1
10956,Sports,1
10956,Toys,3
10957,Beauty,1
10957,Books,1
10957,Electronics,1
10957,Fashion,4
10958,Beauty,2
10958,Fashion,1
10959,Beauty,1
10959,Books,2
10960,Beauty,1
10960,Electronics,1
10961,Books,2
10961,Toys,2
10964,Fashion,1
10964,Sports,1
10965,Beauty,1
10965,Sports,1
10966,Beauty,1
10966,Electronics,1
10966,Sports,1
10966,Toys,1
10967,Beauty,1
10967,Fashion,1
10969,Toys,2
10972,Beauty,5
10972,Home & Kitchen,2
10973,Electronics,3
10973,Sports,1
10974,Beauty,1
10974,Books,1
10974,Fashion,2
10975,Beauty,1
10975,Electronics,4
10975,Home & Kitchen,1
10975,Toys,1
10976,Fashion,2
10977,Beauty,1
10977,Fashion,1
10978,Books,2
10978,Fashion,1
10978,Sports,1
10980,Books,1
10980,Fashion,2
10980,Toys,2
10981,Fashion,1
10981,Toys,1
10982,Sports,1
10982,Toys,2
10986,Books,1
10986,Electronics,1
10986,Fashion,1
10986,Sports,2
10987,Beauty,1
10987,Books,1
10987,Home & Kitchen,1
10987,Sports,2
10987,Toys,1
10988,Beauty,1
10988,Books,2
10988,Fashion,3
10988,Sports,2
10990,Fashion,1
10990,Toys,1
10992,Fashion,4
10992,Toys,1
10993,Beauty,1
10993,Books,4
10993,Toys,2
10994,Beauty,1
10994,Fashion,1
10994,Toys,1
10995,Beauty,1
10995,Fashion,4
10995,Sports,1
10996,Beauty,2
10996,Books,1
10996,Electronics,1
10996,Toys,1
10997,Books,5
10997,Toys,4
10998,Books,2
10999,Beauty,1
10999,Electronics,1
10999,Toys,1
11000,Beauty,1
11000,Sports,1
11000,Toys,1
11001,Home & Kitchen,5
11001,Toys,1
11002,Fashion,5
11003,Beauty,1
11003,Books,2
11003,Fashion,6
11004,Books,2
11005,Beauty,3
11005,Home & Kitchen,3
11005,Sports,1
11006,Beauty,1
11006,Books,2
11006,Home & Kitchen,1
11006,Sports,3
11006,Toys,5
11007,Home & Kitchen,1
11008,Beauty,1
11008,Books,1
11009,Fashion,2
11010,Books,1
11010,Electronics,1
11010,Fashion,1
11010,Sports,1
11010,Toys,3
11011,Beauty,2
11011,Books,1
11011,Toys,1
11013,Beauty,1
11013,Books,3
11014,Toys,1
11017,Home & Kitchen,1
11018,Beauty,2
11018,Home & Kitchen,5
11019,Books,1
11019,Fashion,3
11019,Sports,1
11019,Toys,1
11020,Beauty,1
11020,Toys,8
11021,Beauty,3
11021,Books,2
11022,Books,4
11022,Toys,1
11023,Fashion,2
11023,Home & Kitchen,3
11023,Toys,4
11024,Fashion,1
11025,Home & Kitchen,1
11025,Sports,1
11026,Beauty,1
11026,Fashion,2
11026,Sports,1
11027,Fashion,5
11028,Beauty,3
11028,Books,2
11028,Sports,1
11028,Toys,1
11029,Beauty,1
11029,Books,6
11029,Fashion,1
11029,Sports,1
11029,Toys,2
11030,Books,1
11030,Home & Kitchen,1
11030,Toys,6
11031,Beauty,1
11031,Electronics,1
11031,Toys,1
11033,Beauty,1
11033,Home & Kitchen,1
11034,Beauty,1
11034,Books,2
11034,Electronics,1
11034,Home & Kitchen,1
11034,Toys,2
11035,Beauty,3
11035,Books,1
11035,Toys,1
11036,Toys,1
11037,Fashion,2
11038,Books,2
11039,Beauty,1
11040,Fashion,1
11040,Home & Kitchen,1
11040,Toys,5
11041,Beauty,1
11041,Sports,3
11041,Toys,1
11042,Fashion,4
11043,Beauty,1
11043,Books,3
11043,Home & Kitchen,1
11043,Sports,1
11043,Toys,1
11044,Beauty,1
11044,Books,2
11044,Electronics,4
11044,Fashion,1
11047,Beauty,1
11047,Books,2
11048,Fashion,2
11048,Home & Kitchen,2
11048,Sports,5
11049,Books,1
11050,Beauty,1
11050,Books,4
11050,Fashion,1
11050,Home & Kitchen,1
11051,Beauty,2
11051,Fashion,3
11051,Sports,1
11051,Toys,7
11052,Books,1
11052,Electronics,2
11052,Toys,1
11053,Beauty,1
11053,Home & Kitchen,3
11054,Beauty,1
11054,Books,6
11054,Electronics,1
11054,Home & Kitchen,1
11054,Toys,6
11056,Sports,1
11058,Beauty,3
11058,Fashion,2
11060,Books,1
11060,Toys,2
11061,Sports,1
11061,Toys,5
11062,Beauty,2
11062,Books,1
11062,Fashion,3
11062,Toys,2
11063,Fashion,1
11064,Beauty,2
11064,Books,1
11064,Fashion,1
11064,Home & Kitchen,3
11065,Beauty,2
11065,Sports,1
11066,Fashion,1
11069,Beauty,1
11069,Books,1
11069,Toys,3
11070,Beauty,3
11070,Electronics,1
11071,Books,1
11071,Electronics,1
11071,Toys,5
11073,Beauty,1
11073,Books,5
11073,Fashion,4
11073,Home & Kitchen,1
11073,Toys,1
11074,Books,1
11074,Toys,1
11075,Beauty,2
11075,Home & Kitchen,1
11075,Toys,1
11077,Beauty,1
11077,Fashion,1
11077,Home & Kitchen,1
11078,Electronics,1
11078,Sports,1
11079,Sports,1
11080,Beauty,1
11080,Books,5
11080,Electronics,4
11080,Fashion,1
11080,Toys,1
11081,Toys,1
11082,Beauty,4
11082,Books,1
11083,Books,4
11084,Beauty,2
11084,Books,1
11084,Toys,2
11085,Books,1
11085,Electronics,1
11085,Fashion,3
11086,Books,4
11086,Toys,1
11087,Electronics,2
11089,Home & Kitchen,1
11090,Toys,1
11091,Beauty,3
11091,Books,5
11091,Fashion,1
11092,Books,4
11094,Sports,1
11094,Toys,2
11095,Beauty,2
11095,Books,2
11095,Fashion,2
11095,Home & Kitchen,1
11096,Books,1
11096,Fashion,1
11098,Books,2
11100,Beauty,1
11100,Electronics,1
11100,Sports,1
11101,Beauty,1
11101,Fashion,1
11101,Home & Kitchen,2
11102,Beauty,1
11102,Books,3
11103,Fashion,1
11103,Sports,2
11103,Toys,1
11104,Fashion,4
11105,Sports,1
11106,Books,2
11106,Fashion,2
11106,Sports,1
11107,Beauty,2
11107,Books,3
11107,Fashion,2
11107,Toys,1
11108,Beauty,1
11108,Books,1
11108,Home & Kitchen,1
11109,Beauty,1
11109,Fashion,3
11109,Toys,2
11110,Books,2
11111,Beauty,1
11111,Home & Kitchen,4
11112,Beauty,3
11112,Books,1
11112,Home & Kitchen,1
11112,Sports,1
11113,Beauty,3
11113,Books,2
11113,Toys,6
11114,Fashion,1
11114,Home & Kitchen,1
11114,Toys,3
11115,Beauty,2
11115,Books,1
11116,Beauty,4
11116,Sports,2
11118,Beauty,3
11118,Toys,1
11119,Books,1
11119,Toys,2
11120,Beauty,2
11120,Fashion,1
11121,Beauty,3
11123,Books,4
11123,Fashion,2
11124,Electronics,2
11125,Electronics,1
11125,Home & Kitchen,3
11125,Sports,1
11126,Beauty,4
11126,Electronics,1
11126,Home & Kitchen,4
11126,Toys,1
11127,Fashion,1
11127,Toys,1
11128,Books,1
11128,Toys,3
11129,Fashion,1
11130,Books,1
11130,Home & Kitchen,2
11131,Beauty,2
11131,Fashion,1
11131,Home & Kitchen,1
11132,Fashion,1
11132,Toys,5
11133,Home & Kitchen,3
11134,Beauty,1
11134,Books,2
11134,Electronics,1
11134,Fashion,2
11134,Toys,2
11135,Beauty,1
11135,Home & Kitchen,3
11135,Toys,1
11137,Books,2
11137,Electronics,1
11138,Home & Kitchen,1
11138,Toys,4
11139,Beauty,3
11139,Sports,1
11139,Toys,1
11140,Fashion,1
11142,Books,1
11142,Fashion,1
11142,Toys,2
11143,Books,1
11144,Beauty,2
11144,Books,1
11144,Electronics,2
11144,Fashion,3
11144,Sports,3
11144,Toys,3
11145,Beauty,1
11145,Books,2
11145,Sports,3
11145,Toys,1
11148,Toys,2
11149,Beauty,1
11149,Books,1
11149,Fashion,1
11149,Home & Kitchen,1
11150,Fashion,1
11150,Home & Kitchen,2
11150,Sports,1
11150,Toys,1
11151,Beauty,1
11151,Electronics,1
11152,Beauty,2
11152,Toys,2
11153,Beauty,2
11153,Books,1
11153,Electronics,1
11153,Fashion,3
11153,Home & Kitchen,1
11153,Toys,1
11154,Sports,2
11154,Toys,2
11156,Books,4
11156,Toys,1
11157,Beauty,1
11159,Books,7
11161,Fashion,1
11161,Home & Kitchen,1
11162,Books,1
11162,Sports,1
11163,Books,3
11163,Electronics,1
11163,Sports,1
11164,Toys,1
11165,Beauty,1
11165,Fashion,1
11165,Home & Kitchen,2
11166,Sports,1
11167,Beauty,1
11167,Books,4
11167,Toys,4
11168,Home & Kitchen,1
11168,Toys,1
11169,Fashion,2
11169,Toys,5
11172,Books,4
11172,Electronics,4
11172,Home & Kitchen,1
11172,Sports,1
11173,Beauty,1
11173,Books,1
11173,Fashion,1
11173,Sports,2
11173,Toys,1
11174,Sports,3
11174,Toys,1
11175,Sports,1
11176,Beauty,2
11176,Books,2
11176,Electronics,2
11176,Fashion,3
11177,Beauty,1
11178,Books,1
11178,Fashion,1
11178,Toys,1
11179,Beauty,1
11179,Books,7
11179,Sports,1
11179,Toys,1
11180,Books,3
11180,Electronics,1
11180,Home & Kitchen,1
11181,Books,1
11181,Electronics,1
11181,Home & Kitchen,1
11181,Toys,1
11182,Beauty,6
11183,Home & Kitchen,1
11183,Toys,2
11184,Books,1
11184,Home & Kitchen,2
11184,Toys,1
11185,Beauty,5
11185,Electronics,1
11185,Fashion,4
11185,Home & Kitchen,1
11185,Sports,1
11186,Beauty,1
11186,Toys,1
11187,Electronics,1
11189,Beauty,1
11189,Home & Kitchen,1
11190,Books,2
11190,Home & Kitchen,3
11190,Sports,1
11190,Toys,2
11191,Beauty,1
11191,Toys,2
11192,Beauty,3
11192,Fashion,1
11192,Toys,5
11193,Books,1
11194,Beauty,1
11194,Books,2
11194,Home & Kitchen,1
11194,Sports,1
11195,Toys,1
11196,Beauty,5
11196,Books,4
11196,Electronics,1
11197,Beauty,1
11197,Electronics,1
11198,Electronics,1
11198,Sports,1
11198,Toys,1
11199,Books,2
11199,Toys,1
11200,Books,1
11201,Books,3
11201,Fashion,1
11201,Toys,1
11203,Books,3
11204,Books,1
11204,Fashion,1
11204,Toys,1
11205,Beauty,2
11205,Electronics,1
11205,Sports,1
11207,Toys,2
11210,Fashion,1
11210,Toys,1
11211,Books,1
11211,Home & Kitchen,1
11213,Toys,4
11214,Electronics,2
11216,Beauty,1
11216,Fashion,1
11217,Beauty,4
11218,Sports,4
11219,Home & Kitchen,1
11220,Books,1
11221,Beauty,1
11221,Home & Kitchen,1
11221,Sports,2
11222,Beauty,1
11222,Fashion,1
11222,Toys,1
11223,Beauty,1
11224,Home & Kitchen,2
11224,Sports,1
11225,Beauty,1
11225,Books,1
11227,Beauty,2
11227,Fashion,1
11227,Home & Kitchen,1
11228,Beauty,1
11228,Electronics,3
11228,Fashion,3
11229,Beauty,1
11229,Sports,6
11229,Toys,2
11230,Books,1
11231,Beauty,2
11231,Books,1
